0.84865751939424,0
0.748313016557534,0.008
0.748309056199203,0.016
0.426724373799011,0.024
0.573438569431221,0.032
0.510137348631823,0.04
0.325456713364513,0.048
0.525618940123095,0.056
0.549200386690014,0.064
0.479214974974923,0.072
0.815053350428119,0.08
0.819236552946678,0.088
0.698906699322926,0.096
0.645454916470632,0.104
0.616462507771402,0.112
0.64375397677725,0.12
0.680644950122434,0.128
0.622654990519752,0.136
0.883360610173041,0.144
0.809146795960966,0.152
0.678959412512234,0.16
0.871372881433716,0.168
0.507477902240777,0.176
0.739483521829005,0.184
0.464944640370565,0.192
0.586316627665387,0.2
0.494657745891844,0.208
0.649362159029099,0.216
0.514918048152288,0.224
0.370391965980028,0.232
0.421318996632322,0.24
0.519372519522866,0.248
0.75540935808054,0.256
0.571172998257316,0.264
0.757593913641373,0.272
0.727363697756856,0.28
0.728713585806622,0.288
0.975038112367109,0.296
0.804114113839159,0.304
0.652626635871947,0.312
0.549579130650466,0.32
0.674747247120418,0.328
0.740759927311165,0.336
0.781087400397804,0.344
0.853188755077137,0.352
0.663531261988338,0.36
0.461084430203789,0.368
0.822917337975656,0.376
0.509468857370848,0.384
0.631350412558498,0.392
0.444144027752664,0.4
0.554254147314243,0.408
0.462169802550393,0.416
0.500865112685502,0.424
0.697844159450443,0.432
0.48300125451995,0.44
0.451000151748646,0.448
0.51417200415422,0.456
0.724344565206629,0.464
0.568379178369525,0.472
0.696589102488344,0.48
0.786844249110505,0.488
0.884943367000723,0.496
0.585698224271802,0.504
0.609183170674198,0.512
0.995837164998376,0.52
0.734423931014747,0.528
0.761484826603607,0.536
0.771031221378431,0.544
0.80177411751524,0.552
0.726397030920798,0.56
0.61169260512317,0.568
0.748835716915377,0.576
0.518966585457987,0.584
0.616817326491643,0.592
0.524266643103131,0.6
0.548138160566208,0.608
0.376142538576202,0.616
0.562475633501802,0.624
0.600055951537072,0.632
0.522504159891094,0.64
0.709479647068869,0.648
0.53668463881158,0.656
0.418202534645507,0.664
0.557949103978752,0.672
0.708455202806085,0.68
0.373015055628539,0.688
0.408876763148268,0.696
0.334314093410241,0.704
0.681330458912698,0.712
0.76581061076122,0.72
0.746784118612648,0.728
0.849770094786985,0.736
0.928097674308685,0.744
0.865330288419665,0.752
0.71339605835792,0.76
0.716222905661627,0.768
0.813686568322874,0.776
0.839365964245098,0.784
0.803444942382022,0.792
0.828533262854906,0.8
0.996333971480643,0.808
0.622060292937485,0.816
0.527535798200252,0.824
0.802378150347177,0.832
0.526026949909001,0.84
0.807885870106779,0.848
0.43601900837306,0.856
0.508871143014938,0.864
0.598436834467668,0.872
0.606431167033778,0.88
0.577467943942466,0.888
0.593307029572293,0.896
0.590353641199977,0.904
0.755460835054688,0.912
0.441062442756866,0.92
0.417527347664535,0.928
0.387003249197002,0.936
0.40418125639052,0.944
0.678865616638711,0.952
0.746599392171938,0.96
0.73571834150018,0.968
0.699445111450762,0.976
0.600887776389804,0.984
0.854337072164427,0.992
0.775747532031579,1
0.729783465319779,1.008
0.75447394851156,1.016
0.708795497264223,1.024
0.669637773677495,1.032
0.686963916229189,1.04
0.84613967945938,1.048
0.834034063614754,1.056
0.428477395052138,1.064
0.649197523194814,1.072
0.524274034651336,1.08
0.570911080005665,1.088
0.535896294218926,1.096
0.616842843826605,1.104
0.626936153225266,1.112
0.540333786357844,1.12
0.60532509228577,1.128
0.597478819344184,1.136
0.432884495506701,1.144
0.505489550892407,1.152
0.443394419560459,1.16
0.524308181613553,1.168
0.41343756266775,1.176
0.545299073125245,1.184
0.439866673656833,1.192
0.372713653100026,1.2
0.603491012620475,1.208
0.717073258478989,1.216
0.796153745644543,1.224
0.692568057746917,1.232
0.67424872369805,1.24
0.575072617406898,1.248
0.647916645945561,1.256
0.551206807926074,1.264
0.533094961999447,1.272
0.770777010709567,1.28
0.570093742383443,1.288
0.577760881850594,1.296
0.658103216457626,1.304
0.721670503521876,1.312
0.536494134844479,1.32
0.624059813636835,1.328
0.407414584194904,1.336
0.591769326636392,1.344
0.647398324019722,1.352
0.561417025114962,1.36
0.577584609181031,1.368
0.443514565979792,1.376
0.599542968350172,1.384
0.458633210544705,1.392
0.501123413639783,1.4
0.397311013985334,1.408
0.530338732379023,1.416
0.338759262448123,1.424
0.419104558386908,1.432
0.579240055808332,1.44
0.441399776322845,1.448
0.367996278799646,1.456
0.605192928393504,1.464
0.60081060089668,1.472
0.841882817708252,1.48
0.817029614917675,1.488
0.758129258143066,1.496
0.699133380378343,1.504
0.904969780180214,1.512
0.759600080650095,1.52
0.871101822304302,1.528
0.690708105025325,1.536
0.709075853240172,1.544
0.850477520213998,1.552
0.732252850979891,1.56
0.633531163290176,1.568
0.677931707658112,1.576
0.624961031633366,1.584
0.657924071307514,1.592
0.429703691126689,1.6
0.384182164895423,1.608
0.39928637222072,1.616
0.605951911029785,1.624
0.567401987351617,1.632
0.54456392650871,1.64
0.618895971432147,1.648
0.373463816766129,1.656
0.381243648453142,1.664
0.537310263699935,1.672
0.604492451278529,1.68
0.510353035752771,1.688
0.616538551216108,1.696
0.582649044082875,1.704
0.552749867624361,1.712
0.685141817989929,1.72
0.85116722117052,1.728
0.612769800011284,1.736
0.792211818831667,1.744
0.713218084538553,1.752
0.794563703246535,1.76
0.614274584639072,1.768
0.713725425612311,1.776
0.657828948960914,1.784
0.79756310497354,1.792
0.532547453604081,1.8
0.831459692438373,1.808
0.824699958250657,1.816
0.785193215994994,1.824
0.630655583851684,1.832
0.444831047804708,1.84
0.501201210036321,1.848
0.495895533242544,1.856
0.413697807341078,1.864
0.53807256337172,1.872
0.502576617548694,1.88
0.33784777280903,1.888
0.351527885536998,1.896
0.418255397614071,1.904
0.463137608767336,1.912
0.228882941445823,1.92
0.38766664564224,1.928
0.478869867113024,1.936
0.198079771502761,1.944
0.555123234161401,1.952
0.673802883765862,1.96
0.500517261672287,1.968
0.412934032841254,1.976
0.723091697187983,1.984
0.852484482997547,1.992
0.745638724981495,2
0.744122528486235,2.008
0.727349343970202,2.016
0.609692249401835,2.024
0.715033533901199,2.032
0.523050501017584,2.04
0.450630471068416,2.048
0.675781049597381,2.056
0.648796742077888,2.064
0.465771601283542,2.072
0.558784640431054,2.08
0.513361301060187,2.088
0.433709856324275,2.096
0.535351407646291,2.104
0.369715730684942,2.112
0.294256637064661,2.12
0.387758482463596,2.128
0.599512768804571,2.136
0.441003191047202,2.144
0.489674501034887,2.152
0.442391915444035,2.16
0.473817557367625,2.168
0.383656615549058,2.176
0.343050732438668,2.184
0.298678581455763,2.192
0.302400761985693,2.2
0.449328068950645,2.208
0.562924257960107,2.216
0.534625232838778,2.224
0.675016163340905,2.232
0.838063145038347,2.24
0.810867931412212,2.248
0.638532365304744,2.256
0.612531572659844,2.264
0.663288913650077,2.272
0.472467732074629,2.28
0.420604209356229,2.288
0.674118320529679,2.296
0.744708880525968,2.304
0.498102888747368,2.312
0.609194536665399,2.32
0.738483630497214,2.328
0.623202940779746,2.336
0.674042696037841,2.344
0.504170966706926,2.352
0.354475303540812,2.36
0.560572977286814,2.368
0.594641756279399,2.376
0.651123276960498,2.384
0.269348762472204,2.392
0.41876333471009,2.4
0.365575073457862,2.408
0.388970734877899,2.416
0.178647359373976,2.424
0.186803032824182,2.432
0.462224013092654,2.44
0.585331466660865,2.448
0.354696733829304,2.456
0.684243829074473,2.464
0.787051606479218,2.472
0.742614231167415,2.48
0.493595297930157,2.488
0.503059554046422,2.496
0.714850467516829,2.504
0.655390867147505,2.512
0.371075410654608,2.52
0.536042435462732,2.528
0.570783667868175,2.536
0.546278803444865,2.544
0.613561038237862,2.552
0.440681306425372,2.56
0.466008312871736,2.568
0.461824784788152,2.576
0.563952378654756,2.584
0.518508908955541,2.592
0.296524545536981,2.6
0.441631539639128,2.608
0.481309630241651,2.616
0.300407900572598,2.624
0.339864858458164,2.632
0.465961338788101,2.64
0.291342002676649,2.648
0.600240303406559,2.656
0.754023473669296,2.664
0.578878145907254,2.672
0.611905005892435,2.68
0.668327890738299,2.688
0.463624192701156,2.696
0.576590483541698,2.704
0.733208552754166,2.712
0.693833362033109,2.72
0.718300622262643,2.728
0.676018940253216,2.736
0.753255560211953,2.744
0.549739282619966,2.752
0.649459628099058,2.76
0.335908192719514,2.768
0.388905733652921,2.776
0.481352260691724,2.784
0.403408407321641,2.792
0.356968312807731,2.8
0.641009320074802,2.808
0.539298042412567,2.816
0.572104686344603,2.824
0.552667691969378,2.832
0.613583569483005,2.84
0.444101235865241,2.848
0.393813745364258,2.856
0.42184611357913,2.864
0.782911367607155,2.872
0.526584644805916,2.88
0.497391379382711,2.888
0.650491311897643,2.896
0.835605402227193,2.904
0.859519096160442,2.912
0.696083962578816,2.92
0.636288684198387,2.928
0.662032605122115,2.936
0.556444241366577,2.944
0.531680677468554,2.952
0.629181043537987,2.96
0.574269629632545,2.968
0.579037694557193,2.976
0.532228559169108,2.984
0.539013439637332,2.992
0.556727938327239,3
0.5156839196496,3.008
0.486952252385112,3.016
0.211322515671125,3.024
0.41558961120678,3.032
0.464282144429578,3.04
0.486291891299648,3.048
0.434323850144853,3.056
0.411936772317543,3.064
0.412605724732632,3.072
0.453569216135947,3.08
0.469963983522593,3.088
0.702724237119725,3.096
0.57509293762327,3.104
0.528981667005125,3.112
0.613998264755106,3.12
0.607869590642111,3.128
0.660914831186486,3.136
0.545972095938411,3.144
0.616127529527287,3.152
0.732083194691981,3.16
0.687143130923437,3.168
0.739657856265685,3.176
0.417885881501117,3.184
0.658777940473348,3.192
0.495305802782077,3.2
0.588217252312403,3.208
0.554001496632014,3.216
0.530858849668945,3.224
0.422045665088908,3.232
0.421886470349166,3.24
0.453692470413277,3.248
0.71579255889698,3.256
0.65140318076768,3.264
0.550205521174922,3.272
0.505863077899682,3.28
0.692395524142901,3.288
0.597841786105129,3.296
0.833395503323618,3.304
0.876409819234653,3.312
0.742944161896356,3.32
0.846157461200478,3.328
0.862006788791324,3.336
0.740792562958849,3.344
0.868681547007635,3.352
0.66712531482349,3.36
0.780301156477667,3.368
0.590521456528873,3.376
0.732372851734589,3.384
0.793769278351134,3.392
0.316149001345322,3.4
0.335091181119499,3.408
0.564370772883637,3.416
0.255666276820935,3.424
0.503427139540301,3.432
0.343167458517362,3.44
0.285532423173203,3.448
0.067,3.456
0.234995304144291,3.464
0.02737640891277,3.472
0.601651305647638,3.48
0.571838229190709,3.488
0.485583306657163,3.496
0.679361650855763,3.504
0.569954026050721,3.512
0.627085459492174,3.52
0.560053562841056,3.528
0.642939919317195,3.536
0.381154998740203,3.544
0.524250575066704,3.552
0.791399782512361,3.56
0.616213542945982,3.568
0.455759518926194,3.576
0.497164778984426,3.584
0.453176894276331,3.592
0.516577332226792,3.6
0.427015131801787,3.608
0.37864460175115,3.616
0.42532800406623,3.624
0.431064212905706,3.632
0.434316181844394,3.64
0.301442491210579,3.648
0.221315485752429,3.656
0.376710124636279,3.664
0.457064341848096,3.672
0.512325082860827,3.68
0.386161792894607,3.688
0.399069932563639,3.696
0.416798967191326,3.704
0.489029066793827,3.712
0.528054482634793,3.72
0.522518614732147,3.728
0.693983501493281,3.736
0.466596143801377,3.744
0.628580370540652,3.752
0.719811903860145,3.76
0.794838670510237,3.768
0.672188545899629,3.776
0.466703450825762,3.784
0.590676267508703,3.792
0.661990974700897,3.8
0.553653249788698,3.808
0.581779036070441,3.816
0.432044410287615,3.824
0.304590189205593,3.832
0.332213547166108,3.84
0.397540633847589,3.848
0.449485860551714,3.856
0.507176919491574,3.864
0.485584688589709,3.872
0.235076605494964,3.88
0.614674730486578,3.888
0.738925173639222,3.896
0.736920184713444,3.904
0.947,3.912
0.530467379870064,3.92
0.746978648807191,3.928
0.661569537058838,3.936
0.914844183241394,3.944
0.625701801460404,3.952
0.887260252832234,3.96
0.659114738417598,3.968
0.63612892313551,3.976
0.505799069511763,3.984
0.574844088218256,3.992
0.639375315285066,4
0.813295754665447,4.008
0.783438637005965,4.016
0.786801046042279,4.024
0.611724272305015,4.032
